date,1. open,2. high,3. low,4. close,5. volume
2015-12-17 00:00:00-05:00,87,87.7,84.8037,85.64,217881
2015-12-18 00:00:00-05:00,85.8,88.88,85.8,87.6,390906
2015-12-21 00:00:00-05:00,87.6,89.19,86.94,88.31,323180
2015-12-22 00:00:00-05:00,88.21,88.45,85.05,87.68,245026
2015-12-23 00:00:00-05:00,87.73,89.85,87.23,88.245,247216
2015-12-24 00:00:00-05:00,88.47,91.38,88.2,90.36,151334
2015-12-28 00:00:00-05:00,89.81,90.475,88.22,88.97,225363
2015-12-29 00:00:00-05:00,89.46,92.99,88.7965,92.83,265484
2015-12-30 00:00:00-05:00,92.41,92.94,91.01,92.12,192680
2015-12-31 00:00:00-05:00,91.55,92.07,90.19,90.24,248557
2016-01-04 00:00:00-05:00,88.8,89.42,84.77,85.16,511844
2016-01-05 00:00:00-05:00,85.2,87.2999,83.74,85,407404
2016-01-06 00:00:00-05:00,84.01,87.129,83.75,85.3,458513
2016-01-07 00:00:00-05:00,83.71,84.875,81.92,81.92,432240
2016-01-08 00:00:00-05:00,82.66,85.71,82.66,84.58,524066
2016-01-11 00:00:00-05:00,85.13,86.46,83.02,85,549712
2016-01-12 00:00:00-05:00,87.56,90.82,86.275,88.32,797522
2016-01-13 00:00:00-05:00,88.96,90.71,85.52,85.83,451907
2016-01-14 00:00:00-05:00,86.1,88.41,83.21,87.87,464197
2016-01-15 00:00:00-05:00,85.16,87.82,84.5401,87.4,424699
2016-01-19 00:00:00-05:00,88.6,88.96,84.276,86.21,300676
2016-01-20 00:00:00-05:00,84.75,84.785,79.19,83.16,763419
2016-01-21 00:00:00-05:00,83.42,84,81.46,82.95,502654
2016-01-22 00:00:00-05:00,84.23,86.76,83.52,86.68,450739
2016-01-25 00:00:00-05:00,86.66,90.46,86.52,89.25,539639
2016-01-26 00:00:00-05:00,89.52,90.23,85.98,86.58,481135
2016-01-27 00:00:00-05:00,86.53,87.1,83.02,83.35,335392
2016-01-28 00:00:00-05:00,83.79,84.75,80.22,81.77,412951
2016-01-29 00:00:00-05:00,81.96,85.49,81.34,85.33,419863
2016-02-01 00:00:00-05:00,84.13,86.12,82.01,85.49,295612
2016-02-02 00:00:00-05:00,84.87,85.81,83.74,84.53,312557
2016-02-03 00:00:00-05:00,84.89,87,83.731,84.74,807756
2016-02-04 00:00:00-05:00,89.52,92.57,87.26,91.94,2005160
2016-02-05 00:00:00-05:00,92,92.5,81.09,81.525,1306143
2016-02-08 00:00:00-05:00,80.59,81.375,67.805,71.17,2411260
2016-02-09 00:00:00-05:00,70.5,72.935,68.54,71,698104
2016-02-10 00:00:00-05:00,71.98,73.98,71.55,72.36,478418
2016-02-11 00:00:00-05:00,70.84,73.2161,69.3,72.8,439919
2016-02-12 00:00:00-05:00,73.38,74.37,70.75,73.03,730396
2016-02-16 00:00:00-05:00,74,78.78,73.72,78.37,608169
2016-02-17 00:00:00-05:00,78.68,79.98,77,77.44,516344
2016-02-18 00:00:00-05:00,77.77,80.41,77.77,79.5,771806
2016-02-19 00:00:00-05:00,79.1,81.68,78.46,81.32,348565
2016-02-22 00:00:00-05:00,81.89,82.99,80.5,82.45,293640
2016-02-23 00:00:00-05:00,82.52,83.73,81.59,82.07,320779
2016-02-24 00:00:00-05:00,80.54,81.42,79.23,80.88,855453
2016-02-25 00:00:00-05:00,81.2,82.38,81,82,437634
2016-02-26 00:00:00-05:00,82.33,82.55,80.35,80.65,368641
2016-02-29 00:00:00-05:00,80.4,81.33,79.87,80.01,384391
2016-03-01 00:00:00-05:00,80.75,84.18,79.62,84.02,512167
2016-03-02 00:00:00-05:00,84.15,84.15,81.79,82.25,399727
2016-03-03 00:00:00-05:00,82.04,83.19,81.3801,83.07,266817
2016-03-04 00:00:00-05:00,82.71,84.96,81.76,83.98,416526
2016-03-07 00:00:00-05:00,84.09,85.74,82.86,85.18,286057
2016-03-08 00:00:00-05:00,84.86,86.13,83.9,84.3,293919
2016-03-09 00:00:00-05:00,84.55,87.9,84.17,87.45,524859
2016-03-10 00:00:00-05:00,87.97,89,85.79,85.95,503566
2016-03-11 00:00:00-05:00,86.7,87.82,85.36,87.67,364086
2016-03-14 00:00:00-04:00,87.2,88.57,86.84,88.2,218132
2016-03-15 00:00:00-04:00,88.03,88.7,85.6758,87.32,291156
2016-03-16 00:00:00-04:00,86.88,87.83,84.62,85.65,189370
2016-03-17 00:00:00-04:00,85.6,86.15,83.36,85.53,325161
2016-03-18 00:00:00-04:00,85.59,88.65,85.59,87.53,305863
2016-03-21 00:00:00-04:00,87.11,89.41,87.11,88.86,271193
2016-03-22 00:00:00-04:00,88.4,93.67,87.87,93.47,699646
2016-03-23 00:00:00-04:00,93.2,93.79,91.51,91.54,371190
2016-03-24 00:00:00-04:00,90.7,90.74,89.02,90.58,301509
2016-03-28 00:00:00-04:00,91.36,92.48,90.27,90.47,776536
2016-03-29 00:00:00-04:00,89.99,93.17,89.74,93.13,701449
2016-03-30 00:00:00-04:00,93.74,94.21,92.93,93.05,701680
2016-03-31 00:00:00-04:00,92.79,95.2099,92.05,94.81,583155
2016-04-01 00:00:00-04:00,94.62,97,93.74,96.6,515669
2016-04-04 00:00:00-04:00,96.64,97.49,95.49,95.69,392057
2016-04-05 00:00:00-04:00,95.06,96,94.03,95.15,430086
2016-04-06 00:00:00-04:00,94.92,97.7599,94.28,97.22,564830
2016-04-07 00:00:00-04:00,96.97,97.0058,94.54,95.7,378489
2016-04-08 00:00:00-04:00,99,99,93.9,96.25,523792
2016-04-11 00:00:00-04:00,96.45,96.74,94.89,95.11,288925
2016-04-12 00:00:00-04:00,95.02,96.41,94.77,96.18,521716
2016-04-13 00:00:00-04:00,96.63,98.98,95.91,98.58,418007
2016-04-14 00:00:00-04:00,98.75,98.92,97.004,97.37,277262
2016-04-15 00:00:00-04:00,96.88,98.4,95.81,98.23,401610
2016-04-18 00:00:00-04:00,97.66,101.385,97.58,101.17,484073
2016-04-19 00:00:00-04:00,101.77,103.17,100.04,100.38,641250
2016-04-20 00:00:00-04:00,100.77,102.649,100.3,101.64,513021
2016-04-21 00:00:00-04:00,101.38,102.7799,101.0134,102.11,288979
2016-04-22 00:00:00-04:00,100.64,103.12,100.64,101.83,295425
2016-04-25 00:00:00-04:00,101.5,102.34,101.07,102.29,236582
2016-04-26 00:00:00-04:00,102.37,102.57,100.84,102.02,272150
2016-04-27 00:00:00-04:00,101.73,102.435,100.55,102.06,201879
2016-04-28 00:00:00-04:00,99.5,102.43,98.6,99.93,439666
2016-04-29 00:00:00-04:00,99.38,100,95.93,97.14,743763
2016-05-02 00:00:00-04:00,97.61,100.77,97.61,99.25,746553
2016-05-03 00:00:00-04:00,101.06,101.4,96.39,98.96,1463076
2016-05-04 00:00:00-04:00,98.92,99.35,94.41,94.89,664685
2016-05-05 00:00:00-04:00,94.88,96.29,93.45,94.77,509326
2016-05-06 00:00:00-04:00,93.82,95.95,93,94.94,383275
2016-05-09 00:00:00-04:00,94.58,96.86,93.92,96.41,325222
2016-05-10 00:00:00-04:00,97.1,97.84,95.5,96.75,411004
2016-05-11 00:00:00-04:00,96.28,97.8,96.0033,96.1,335329
2016-05-12 00:00:00-04:00,96.18,96.68,92.85,94.27,339681
2016-05-13 00:00:00-04:00,94,95.39,93.52,94.07,226570
2016-05-16 00:00:00-04:00,94.44,97.22,93.26,96.42,386880
2016-05-17 00:00:00-04:00,95.69,96.4299,93.49,94.14,391738
2016-05-18 00:00:00-04:00,93.75,95.35,92.03,95.11,453871
2016-05-19 00:00:00-04:00,94.32,96.09,93.11,95.37,363565
2016-05-20 00:00:00-04:00,96,97.32,94.81,97.28,299075
2016-05-23 00:00:00-04:00,96.88,97.53,95.815,97.05,261838
2016-05-24 00:00:00-04:00,97.6,99.82,97.4,99.62,351707
2016-05-25 00:00:00-04:00,99.81,99.95,98.75,98.96,317397
2016-05-26 00:00:00-04:00,99.43,99.61,98.51,98.79,240842
2016-05-27 00:00:00-04:00,98.81,99.85,98.38,99.73,243255
2016-05-31 00:00:00-04:00,99.22,100.7099,98.83,99.3,360575
2016-06-01 00:00:00-04:00,98.98,102.03,98.69,101.59,322491
2016-06-02 00:00:00-04:00,101.5,101.97,100.83,101.86,315262
2016-06-03 00:00:00-04:00,101.75,102.13,100.9,101.84,411015
2016-06-06 00:00:00-04:00,101.64,102.14,100.76,101.86,276065
2016-06-07 00:00:00-04:00,101.92,104.95,101.63,104.31,468987
2016-06-08 00:00:00-04:00,104.54,104.91,104.13,104.36,324541
2016-06-09 00:00:00-04:00,104.23,104.9173,103.255,104.32,264883
2016-06-10 00:00:00-04:00,103.31,103.635,101.93,102.53,268913
2016-06-13 00:00:00-04:00,101.93,103.48,101.59,101.77,331990
2016-06-14 00:00:00-04:00,101.56,102.45,100.91,102.05,242620
2016-06-15 00:00:00-04:00,102.34,103.418,101.6201,103.11,389380
2016-06-16 00:00:00-04:00,102.56,103.17,99.4,100.74,498800
2016-06-17 00:00:00-04:00,100.33,100.46,98.07,99.27,571307
2016-06-20 00:00:00-04:00,100,102.84,99.61,101.7,509998
2016-06-21 00:00:00-04:00,101.57,103.1441,100.5101,101.75,380133
2016-06-22 00:00:00-04:00,101.49,103.11,101.037,101.7,329608
2016-06-23 00:00:00-04:00,102.69,104.27,101.131,104.25,415033
2016-06-24 00:00:00-04:00,99,103.98,99,100.11,976399
2016-06-27 00:00:00-04:00,99.57,101.45,99.22,101.24,779992
2016-06-28 00:00:00-04:00,101.94,105.35,101.25,105.1,540416
2016-06-29 00:00:00-04:00,105.98,108.48,105.66,108.16,632080
2016-06-30 00:00:00-04:00,109.21,109.66,108.11,109.26,438254
2016-07-01 00:00:00-04:00,109.71,110.2,108.89,110.17,286961
2016-07-05 00:00:00-04:00,109.91,110.78,108.77,109.81,403263
2016-07-06 00:00:00-04:00,109.46,111.55,109.46,111.54,486844
2016-07-07 00:00:00-04:00,111.96,114.5,111.14,113.54,488958
2016-07-08 00:00:00-04:00,114.08,115.89,112.86,114.14,556477
2016-07-11 00:00:00-04:00,115,116.71,114.63,115.98,634377
2016-07-12 00:00:00-04:00,116.17,118.207,116,117.76,653977
2016-07-13 00:00:00-04:00,118.53,119.72,116.82,117.51,500530
2016-07-14 00:00:00-04:00,118.39,118.69,116.92,117.8,397118
2016-07-15 00:00:00-04:00,117.92,118.55,116.6,117.17,240324
2016-07-18 00:00:00-04:00,117.91,118.629,116.661,117.35,235000
2016-07-19 00:00:00-04:00,117.32,118.88,116.155,116.62,283860
2016-07-20 00:00:00-04:00,117.28,119.899,116.97,118.22,513065
